Artist,Name,Text
에이프릴 세컨드,디스코그래피,"싱글:
Rosie (2024.01.14), Doesn't Mean I Don't Love You (2021.01.19), PDSG (2020.09.17), 남도애가요 Vol.1 여수 편 (2020.08.05)
EP:
somewhere between you and me (2021.10.27)
OST:
녹아내린다 (질투의 화신 OST Part.6), 그리움의 언덕 (사랑의 불시착 OST Part.7), 질투의 화신 (질투의 화신 OST Part.12), 독보적으로 아름답소 (한번 더 해피엔딩 OST Part.2), 녹아내린다 Part.2 (질투의 화신 OST Part.12)
"
에이프릴 세컨드,인기곡,녹아내린다 (질투의 화신 OST Part.6)그리움의 언덕 (사랑의 불시착 OST Part.7)질투의 화신 (질투의 화신 OST Part.12)독보적으로 아름답소 (한번 더 해피엔딩 OST Part.2)
에이프릴 세컨드,여담,"멤버들이 처음 모인 날짜가 4월 2일이라 팀명을 '에이프릴 세컨드'로 지었다.국내외 드라마 OST 작업에 적극 참여하여 전 세계적으로 인기를 끌었다.드라마 '도깨비', '사랑의 불시착', '사이코지만 괜찮아' 등의 OST로 큰 인기를 끌었다."
앤디즈데이즈,아티스트명,앤디즈데이즈 (End These Days)
앤디즈데이즈,멤버,"보컬: 송상율
기타: 윤성일
기타: Mitchell Studdert
베이스: 이민욱
드럼: 정우권
"
앤디즈데이즈,유형,그룹 (남성)
앤디즈데이즈,데뷔,2014
앤디즈데이즈,국적,대한민국
앤디즈데이즈,장르,메탈코어락/메탈
앤디즈데이즈,결성,2014년
앤디즈데이즈,바이오그래피,"앤디즈데이즈(End These Days)는 2014년 부산에서 결성된 메탈코어 밴드이다. 결성 후 빠르게 입지를 굳히며 한국 메탈 밴드 중 보기 드물게 해외에서도 주목받고 있다. 정규 앨범과 합작 프로젝트 앨범, 그리고 여러 싱글을 통해 개성과 음악성을 인정받았다. 이들은 메탈코어의 강한 사운드와 브레이크다운을 적극 활용한 음악을 통해 관객과의 교감을 중요시한다."
앤디즈데이즈,여담,"밴드 결성 초기에는 보컬 송상율이 기타를 담당했으나, 보컬을 구하기 어려워 직접 보컬로 전향했다.해외 투어를 자주 다니며, 최근에는 에뮤어(Emmure) 아시아 투어에도 참여했다.크리스탈 레이크(Crystal Lake)의 보컬 료 키노시타(Ryo Kinoshita)와 협업한 'Solace'는 큰 화제를 모았다.기타와 작곡을 도맡아 하는 송상율은 직장 생활과 병행하며 음악을 만들고 있다.밴드의 가사는 주로 영어로 쓰이며, 이는 멤버 배성완의 영어 실력 덕분에 가능하다."
앤디즈데이즈,디스코그래피,"정규앨범:
Ambivalence (2017.11.02)
EP:
Dead End (2020.06.22)
합작 프로젝트:
스플릿 앨범 (with All I Have)
싱글:
Unbreakable / Everlasting (2016.07.18), Echoes / Exodus (2014.12.11), We Stand For You (2014.04.28)
"
앤디즈데이즈,인기곡,"Solace (feat. Ryo Kinoshita Of Crystal Lake)Unbreakable (feat. Heresy, Satellights, Pk Of Scarlet Forest)EchoesNew BeginningEverlasting"
엘리펀트 쥬스,아티스트명,엘리펀트 쥬스 (Elephant Juice)
엘리펀트 쥬스,멤버,김승훈강주현정민우
엘리펀트 쥬스,소속사,롤린스뮤직
엘리펀트 쥬스,유형,그룹
엘리펀트 쥬스,장르,인디음악록/메탈포크/블루스
엘리펀트 쥬스,국적,대한민국
엘리펀트 쥬스,데뷔일,2012.04.05
엘리펀트 쥬스,아티스트소개,보컬 전헌식과 기타 김승훈으로 이루어진 어쿠스틱 듀오. 평범한 연인들의 만남과 헤어짐을 이야기하는 엘리펀트 쥬스의 첫 EP. 이들의 음악은 화려하지도 거창하지도 않지만 소소한 옛기억을 거슬러 어렴풋이 가슴 한구석을 아련하게 하는 무언가를 담고 있다.
엘리펀트 쥬스,여담,"엘리펀트 쥬스의 팬이 되면 최근 소식을 받아볼 수 있고, 아티스트 순위에 기여할 수 있으며, 아티스트와의 친밀도가 높아질 수 있습니다."
엘리펀트 쥬스,디스코그래피,"정규앨범:
기억해 (2015.01.21)
EP:
Elephant Juice (2013.07.17)
싱글:
구스다운필로우 (2023.02.24), 미안해 (2014.06.09), 흐린 (2012.04.05)
"
여름눈,아티스트명,여름눈
여름눈,멤버,잠꾸리 (보컬)밤 (기타)
여름눈,소속사,독립
여름눈,유형,듀오 (혼성)
여름눈,장르,인디포크/어쿠스틱록/메탈
여름눈,국적,대한민국
여름눈,데뷔일,2022.10
여름눈,결성,2023.03
여름눈,아티스트소개,"잠꾸리와 밤 두 사람은 서울 봉천동의 한 독립 서점에서 만났다. 3년 후, 밤은 잠꾸리의 공연을 보다가 그의 목소리와 감수성에 큰 감동을 받고 밴드를 제안했다. 잠꾸리는 '왠지 멋있을 것 같다'라는 생각으로 함께하게 되며, 그렇게 2023년 3월 여름눈을 결성하게 되었다. 두 사람은 도시에서의 삶과 대화에서 주로 다루었던 다양한 관계의 모양으로부터 음악적 영감을 받았다. 대중적인 멜로디와 넘칠 듯 넘치지 않게 성장하는 서사로 여름눈의 세계관을 만들어 가고 있다."
여름눈,디스코그래피,"정규앨범:
여름,달 (2024.02.20)
싱글:
강릉으로 가자 (2024.01.26), 키스는 성북동 언덕에서 (2023.03.03), 이별발자국 (2023.01.30), 남쪽 바람이 불면 (2022.10.17)
"
연리목,아티스트명,연리목
연리목,유형,솔로 (여성)
연리목,국적,대한민국
연리목,장르,OST
연리목,소속그룹,눈뜨고 코베인타니모션 (Tanemotion)
연리목,데뷔일,2012
연리목,아티스트소개,"연리목은 록 밴드 눈뜨고코베인의 키보디스트이자 월드뮤직밴드 타니모션의 작곡가로 활동 중이다. 2006년부터 다양한 연극과 현대무용, 장단편 영화의 음악감독으로 활발히 활동해왔다. 2012년 영화 [은교]의 음악을 작곡하고 연주하면서 서정성과 위트, 그리고 연출력을 겸비한 작곡가로 자리매김했다."
연리목,디스코그래피,"정규앨범:
어린 의뢰인 OST (2019.05.22)
EP (미니앨범):
연리목 소곡집 [20] (2023.12.26)
OST:
비밀의 언덕 OST (2023.07.12), 드림팰리스 OST (2023.05.31), 호랑이보다 무서운 겨울손님 OST (2018.04.12), 침묵 OST (2017.11.07), 영화 '우리들' OST (2017.07.08)
대표곡:
회상 (또 하나의 약속 OST), 보고야 말다 (은교 OST), 눈 오는 날 (은교 OST), Caro mio ben (침묵 OST), 하루종일 (영화 '우리들' OST)
"
염우진,아티스트명,염우진
염우진,유형,남성 솔로
염우진,국적,대한민국
염우진,데뷔일,2023
염우진,활동연대,2020년대
염우진,참여그룹,김민석 & Young K (DAY6) & 정남도 & 염우진 & 임정현 & 김영석
염우진,아티스트소개,"염우진은 2023년에 데뷔한 대한민국의 남성 솔로 아티스트이다. 그는 다양한 음악적 활동을 통해 팬들에게 알려졌으며, 특히 김민석, Young K (DAY6), 정남도, 임정현, 김영석과 함께한 프로젝트에서 주목받았다."
염우진,디스코그래피,"대표곡:
아픈 길 (김민석 & Young K (DAY6) & 정남도 & 염우진 & 임정현 & 김영석 | 초대형 노래방 서바이벌 VS EPISODE 1), 아픈 길 (Inst.) (김민석 & Young K (DAY6) & 정남도 & 염우진 & 임정현 & 김영석 | 초대형 노래방 서바이벌 VS EPISODE 1)
"
예람,아티스트명,예람 (Ye Ram)
예람,본명,정서현 (Jung Seohyun)
예람,출생,1998년 11월 4일 (25세)
예람,출생지,대전광역시
예람,국적,대한민국
예람,데뷔일,2017년
예람,장르,인디 음악포크 음악
예람,유형,여성 솔로
예람,아티스트소개,대한민국의 포크 뮤지션 예람은 자신만의 목소리와 이야기를 담아낸 음악을 하는 싱어송라이터이다. 2017년부터 음악을 시작했다.
예람,디스코그래피,"정규앨범:
성 (2020년 9월 08일), 세상의 끝에서 (2022년 11월 27일)
EP:
새벽항해 (2017년 9월 08일)
싱글:
바다넘어 (2019년 9월 06일), 언젠가 흘러서, We Are In Green, 우리는 (2021년 11월 04일)
컴필레이션:
새 민중음악 선곡집, 새 민중음악 선곡집 Vol.2 - 연대의 노래, 새 민중음악 선곡집 Vol.3 - 쫒겨나는 사람들, 작은물 컴필레이션, 섬의 노래, 모두의 동요, 제비다방 컴필레이션 2021/2022
피쳐링:
인천의 포크 싱글 시리즈, 인천의 포크, 교회가 있는 풍경, 편히
"
예람,출연,"날짜: 2020년 10월 15일, 방송사: 신촌전자, 방송명: 신촌전자, 비고: 공연자
날짜: 2021년 4월 16일, 방송사: 네이버 VIBE, 방송명: 온스테이지, 비고: 공연자
날짜: 2021년 8월 1일, 방송사: 작은물, 방송명: 작은물, 비고: 공연자
날짜: 2021년 12월 15일, 방송사: 시티스케이프, 방송명: 시티스케이프, 비고: 공연자
"
예람,여담,"무대에 오르기 전에 커피를 안 마신다(평소에도 잘 안 마신다).검정하트를 좋아한다.채식주의를 지향한다(밖에서는 페스코, 집에서는 채식, 고기는 3년간 안 먹었다고).기타를 중학교 때부터 쳤다.혼자 놀기를 잘하는 편이다.환경 문제에 관심이 많다.테일러 스위프트를 좋아한다.호소다 마모루 감독의 작품을 좋아한다.애니메이션을 즐겨 본다.방울토마토를 키운다.초록색을 좋아한다(녹색, 늪색).가장 애정하는 본인 곡으로 '성'을 꼽았다.매니저가 없다. 방송이나 공연에 혼자 갈 때, 자기를 PR 해줄 든든한 사람이 없어서 가끔 허전하지만 팬들이 라디오나 공연에 온라인으로 찾아와 줘서 든든하다.본가는 대전.꿈 중에 하나가 DJ를 하는 것이었다(유튜브 라이브 방송을 매주 목요일마다 하고 있다).일본어를 잘해서 일본어 과외를 하며, 일본어 작사곡도 있다."
오드,아티스트명,오드 (ode)
오드,유형,밴드
오드,국적,대한민국
오드,데뷔일,2019년 6월 3일
오드,멤버,오제경김시인주영준박승현
오드,아티스트소개,"오드 (ode)는 대한민국의 4인조 록 밴드로, 2019년에 첫 EP 앨범 'to youth'로 데뷔하였다. 이들은 사회적 문제, 꿈, 상처 등 다양한 주제를 담아내며 인지도를 쌓았으며, 애절한 보컬과 밴드 특유의 몽환적인 사운드가 특징이다. 밴드명 '오드 (ode)'는 장중하고 열정적이며 때로는 명상적인 서정시를 의미하며, 행하는 모든 것들이 시처럼 은은하고 깊이 있게 누군가에게 다가가기를 바라는 마음에서 지었다."
오드,디스코그래피,"EP:
to youth (2019. 06. 03.), blues (2020. 01. 08.), colors (2022. 01. 18.)
싱글:
obsession (2020. 03. 13.), escape (2020. 05. 22.)
"
오드,여담,두번째 EP 앨범 'blues'는 마음의 상처를 주제로 담아내며 많은 이들에게 공감을 자아냈다.
오렌지팡팡보이즈,아티스트명,오렌지팡팡보이즈 (OFFB)
오렌지팡팡보이즈,유형,밴드
오렌지팡팡보이즈,국적,대한민국
오렌지팡팡보이즈,데뷔일,2018년 5월 28일
오렌지팡팡보이즈,멤버,"김안수 (기타)김우진 (베이스, 보컬)손케이 (기타)박평화 (드럼)"
오렌지팡팡보이즈,유통사,미러볼 뮤직
오렌지팡팡보이즈,아티스트소개,"오렌지팡팡보이즈 (OFFB)는 한국의 인스트루멘탈 록 밴드로, 2018년 첫 싱글 'See The Light'로 데뷔하였다. 밴드는 맛집, 여행, 음악을 좋아하는 멤버들이 의기투합하여 결성되었으며, 팀 이름은 전 멤버 매드케이의 의견으로 정해졌다. 2023년부터는 팀 이름을 OFFB로 소개하기 시작하였으며, 글로벌 시장 진출을 염두에 두고 있다."
오렌지팡팡보이즈,디스코그래피,"싱글:
See The Light (2018.05.28), 3 MINUTE (2018.08.06), READY TO (2018.09.10), TIRIRi (2018.11.22), DRIVE (2019.03.08), C (2019.07.12), Cantante (2019.11.08), FIRE NOODLES (2019.12.24), Me the DUCK (2020.05.21), Bloom Romance (2023.12.08), No one there (2024.01.23), DELAYS (2024.02.28), HRSM (2024.03.27), INFINITE (2024.04.29)
정규앨범:
MERAKI (2022.07.14)
"
오렌지팡팡보이즈,여담,밴드 결성 당시 많은 밴드명 후보 중 '오렌지팡팡보이즈'가 최종 선택되었다.멤버들 간의 케미가 굉장히 좋다.손케이는 영상제작 스튜디오를 운영하여 뮤직비디오 제작 등 밴드 컨텐츠 자체제작이 가능하다.팀 이름 OFFB는 '오프비'가 아닌 '오에프에프비'로 읽어야 한다.
오버헤드,아티스트명,오버헤드 (OVERHEAD)
오버헤드,유형,밴드
오버헤드,국적,대한민국
오버헤드,결성,2008년 12월
오버헤드,멤버,Ordinary Joe (보컬 & 기타)Lee Kyu Hwa (기타 & 코러스)Lee Jin Woo (베이스)Lee Chang Hee (드럼 & 코러스)
오버헤드,역대 멤버,"정상진 (탈퇴)John Lee (탈퇴)김효준 (탈퇴)최임영 (드러머, the geeks, 영입)"
오버헤드,아티스트소개,"오버헤드 (OVERHEAD)는 대한민국의 록 밴드로, 2008년 12월에 결성되었으며, 2010년에 현재의 이름으로 개명하였다. 다양한 싱글, EP, 정규 앨범을 발표하며 활동을 이어오고 있으며, 밴드의 음악은 강렬한 록 사운드와 서정적인 멜로디가 특징이다."
오버헤드,디스코그래피,"싱글:
Over Head Single (2010.10.02), Over Head 2nd Single (2011.02.17), My Broken X-mas Single (2017.01.05), Moon Light (2019.05.16), Tonight, Tonight (2022.11.14)
EP:
Over & Over (2014.04.26), LIGHTS AND SORROW (2015.12.10), Life is a Journey (2017.09.01)
정규앨범:
Everlasting (2014.07.29)
OST 앨범:
애니메이션 ‘그르메따라’ OST (2017.05.15)
컴필레이션 앨범:
All Kinds of Victim (2017.09.05), All Kinds Of Victim Vol.2 (2020.02.13), All Kinds Of Victim Vol.3 (2022.04.07)
"
오버헤드,역사,"2008년 12월: 밴드 결성2010년: OVERHEAD로 개명2011년: 드러머 이창희 영입, 정상진 탈퇴2012년: 기타에 John Lee 영입2013년 ~ 2017년: 김효준 탈퇴, John Lee 보컬 영입2017년 ~ 2023년: John Lee 탈퇴, Ordinary Joe 보컬 영입2023년: 드러머 이창희 탈퇴, 드러머 최임영(the geeks) 영입"
오붓,아티스트명,오붓 (5but)
오붓,유형,밴드
오붓,국적,대한민국
오붓,결성,2019년
오붓,멤버,"고승윤 (보컬, 신디사이저)이양업 (기타)전진형 (드럼)양준혁 (베이스)"
오붓,아티스트소개,"오붓 (5but)은 한국의 4인조 밴드로, 따뜻하고 몽환적인 사운드를 표현하는 것을 목표로 한다. 락과 팝 사이의 음악을 제작하며, 영화 테마에 어울리는 다양한 사운드를 만들어내는 것이 특징이다."
오붓,디스코그래피,"정규앨범:
제목: 백야, 발매일: 2020.02.14, 트랙리스트: ['파랑 (靑)', '백야 (Title)'], 설명: 아무것도 해내지 못한 것 같은데 아무것도 더 할 수 없는 날을 위로하는 잔잔한 푸른 물결을 닮은 노래.
제목: Shall We Dance?, 발매일: 2020.09.18, 트랙리스트: ['Shall We Dance? (Title)'], 설명: 빌딩숲 너머에서 춤을 출 수 있는 상상을 담은 노래.
제목: 평소처럼, 발매일: 2021.03.31, 트랙리스트: ['평소처럼'], 설명: 일상의 허무하고 조용한 순간을 담은 노래.
제목: 향항 (香港), 발매일: 2022.02.03, 트랙리스트: ['향항 (香港)'], 설명: 그 시절이 지나가고 남은 것이 없는 상황을 담은 노래.
"
